TimeDate,RAW
0:02:15 2018/7/1,145
0:02:15 2018/7/1,141
0:02:15 2018/7/1,138
0:02:15 2018/7/1,136
0:02:15 2018/7/1,134
0:02:15 2018/7/1,131
0:02:15 2018/7/1,130
0:02:15 2018/7/1,128
0:02:15 2018/7/1,123
0:02:15 2018/7/1,122
0:02:15 2018/7/1,120
0:02:15 2018/7/1,118
0:02:15 2018/7/1,117
0:02:15 2018/7/1,116
0:02:15 2018/7/1,114
0:02:15 2018/7/1,113
0:02:15 2018/7/1,112
0:02:15 2018/7/1,108
0:02:15 2018/7/1,106
0:02:15 2018/7/1,106
0:02:15 2018/7/1,104
0:02:15 2018/7/1,103
0:02:15 2018/7/1,102
0:02:15 2018/7/1,102
0:02:15 2018/7/1,100
0:02:15 2018/7/1,100
0:02:16 2018/7/1,99
0:02:16 2018/7/1,98
0:02:16 2018/7/1,97
0:02:16 2018/7/1,96
0:02:16 2018/7/1,92
0:02:16 2018/7/1,90
0:02:16 2018/7/1,88
0:02:16 2018/7/1,83
0:02:16 2018/7/1,66
0:02:16 2018/7/1,40
0:02:16 2018/7/1,34
0:02:16 2018/7/1,20
0:02:16 2018/7/1,-26
0:02:16 2018/7/1,-97
0:02:16 2018/7/1,-161
0:02:16 2018/7/1,-206
0:02:16 2018/7/1,-226
0:02:16 2018/7/1,-246
0:02:16 2018/7/1,-316
0:02:16 2018/7/1,-450
0:02:16 2018/7/1,-654
0:02:16 2018/7/1,-803
0:02:16 2018/7/1,-686
0:02:16 2018/7/1,-562
0:02:16 2018/7/1,-676
0:02:16 2018/7/1,-961
0:02:16 2018/7/1,-1255
0:02:16 2018/7/1,-1410
0:02:16 2018/7/1,-1426
0:02:16 2018/7/1,-1450
0:02:16 2018/7/1,-1477
0:02:16 2018/7/1,-1622
0:02:16 2018/7/1,-1781
0:02:16 2018/7/1,-1861
0:02:16 2018/7/1,-1817
0:02:16 2018/7/1,-1708
0:02:16 2018/7/1,-1665
0:02:16 2018/7/1,-1605
0:02:16 2018/7/1,-1730
0:02:16 2018/7/1,-2048
0:02:16 2018/7/1,-2048
0:02:16 2018/7/1,-2027
0:02:16 2018/7/1,-1790
0:02:16 2018/7/1,-1734
0:02:16 2018/7/1,-1789
0:02:16 2018/7/1,-1784
0:02:16 2018/7/1,-1730
0:02:16 2018/7/1,-1816
0:02:16 2018/7/1,-1926
0:02:16 2018/7/1,-2004
0:02:16 2018/7/1,-2035
0:02:16 2018/7/1,-1930
0:02:16 2018/7/1,-1882
0:02:16 2018/7/1,-1861
0:02:16 2018/7/1,-1746
0:02:16 2018/7/1,-1761
0:02:16 2018/7/1,-1764
0:02:16 2018/7/1,-1589
0:02:16 2018/7/1,-1409
0:02:16 2018/7/1,-1432
0:02:16 2018/7/1,-1522
0:02:16 2018/7/1,-1593
0:02:16 2018/7/1,-1604
0:02:16 2018/7/1,-1547
0:02:16 2018/7/1,-1562
0:02:16 2018/7/1,-1299
0:02:16 2018/7/1,-1166
0:02:16 2018/7/1,-1461
0:02:16 2018/7/1,-1738
0:02:16 2018/7/1,-1717
0:02:16 2018/7/1,-1522
0:02:16 2018/7/1,-1474
0:02:16 2018/7/1,-1625
0:02:16 2018/7/1,-1676
0:02:16 2018/7/1,-1528
0:02:16 2018/7/1,-1457
0:02:16 2018/7/1,-1557
0:02:16 2018/7/1,-1604
0:02:16 2018/7/1,-1466
0:02:16 2018/7/1,-1175
0:02:16 2018/7/1,-938
0:02:16 2018/7/1,-905
0:02:16 2018/7/1,-1063
0:02:16 2018/7/1,-1173
0:02:16 2018/7/1,-1130
0:02:16 2018/7/1,-1010
0:02:16 2018/7/1,-935
0:02:16 2018/7/1,-981
0:02:16 2018/7/1,-1118
0:02:16 2018/7/1,-1191
0:02:16 2018/7/1,-1146
0:02:16 2018/7/1,-1080
0:02:16 2018/7/1,-1010
0:02:16 2018/7/1,-877
0:02:16 2018/7/1,-724
0:02:16 2018/7/1,-744
0:02:16 2018/7/1,-894
0:02:16 2018/7/1,-868
0:02:16 2018/7/1,-695
0:02:16 2018/7/1,-633
0:02:16 2018/7/1,-726
0:02:16 2018/7/1,-808
0:02:16 2018/7/1,-786
0:02:16 2018/7/1,-728
0:02:16 2018/7/1,-754
0:02:16 2018/7/1,-844
0:02:16 2018/7/1,-807
0:02:16 2018/7/1,-661
0:02:16 2018/7/1,-659
0:02:16 2018/7/1,-753
0:02:16 2018/7/1,-706
0:02:16 2018/7/1,-579
0:02:16 2018/7/1,-468
0:02:16 2018/7/1,-477
0:02:16 2018/7/1,-547
0:02:16 2018/7/1,-537
0:02:16 2018/7/1,-446
0:02:16 2018/7/1,-428
0:02:16 2018/7/1,-487
0:02:16 2018/7/1,-498
0:02:16 2018/7/1,-499
0:02:16 2018/7/1,-497
0:02:16 2018/7/1,-445
0:02:16 2018/7/1,-428
0:02:16 2018/7/1,-429
0:02:16 2018/7/1,-410
0:02:16 2018/7/1,-410
0:02:16 2018/7/1,-418
0:02:16 2018/7/1,-409
0:02:16 2018/7/1,-396
0:02:16 2018/7/1,-390
0:02:16 2018/7/1,-388
0:02:16 2018/7/1,-390
0:02:16 2018/7/1,-378
0:02:16 2018/7/1,-358
0:02:16 2018/7/1,-343
0:02:16 2018/7/1,-340
0:02:16 2018/7/1,-348
0:02:16 2018/7/1,-324
0:02:16 2018/7/1,-273
0:02:16 2018/7/1,-250
0:02:16 2018/7/1,-262
0:02:16 2018/7/1,-276
0:02:16 2018/7/1,-289
0:02:16 2018/7/1,-279
0:02:16 2018/7/1,-257
0:02:16 2018/7/1,-230
0:02:16 2018/7/1,-222
0:02:16 2018/7/1,-225
0:02:16 2018/7/1,-217
0:02:16 2018/7/1,-209
0:02:16 2018/7/1,-196
0:02:16 2018/7/1,-177
0:02:16 2018/7/1,-156
0:02:16 2018/7/1,-147
0:02:16 2018/7/1,-157
0:02:16 2018/7/1,-164
0:02:16 2018/7/1,-153
0:02:16 2018/7/1,-135
0:02:16 2018/7/1,-129
0:02:16 2018/7/1,-130
0:02:16 2018/7/1,-124
0:02:16 2018/7/1,-116
0:02:16 2018/7/1,-104
0:02:16 2018/7/1,-93
0:02:16 2018/7/1,-90
0:02:16 2018/7/1,-89
0:02:16 2018/7/1,-84
0:02:16 2018/7/1,-72
0:02:16 2018/7/1,-68
0:02:16 2018/7/1,-72
0:02:16 2018/7/1,-70
0:02:16 2018/7/1,-66
0:02:16 2018/7/1,-60
0:02:16 2018/7/1,-57
0:02:16 2018/7/1,-51
0:02:16 2018/7/1,-43
0:02:16 2018/7/1,-41
0:02:16 2018/7/1,-38
0:02:16 2018/7/1,-34
0:02:16 2018/7/1,-30
0:02:16 2018/7/1,-28
0:02:16 2018/7/1,-25
0:02:16 2018/7/1,-21
0:02:16 2018/7/1,-17
0:02:16 2018/7/1,-13
0:02:16 2018/7/1,-11
0:02:16 2018/7/1,-9
0:02:16 2018/7/1,-6
0:02:16 2018/7/1,-3
0:02:16 2018/7/1,-2
0:02:16 2018/7/1,1
0:02:16 2018/7/1,2
0:02:16 2018/7/1,4
0:02:16 2018/7/1,6
0:02:16 2018/7/1,9
0:02:16 2018/7/1,10
0:02:16 2018/7/1,12
0:02:16 2018/7/1,16
0:02:16 2018/7/1,17
0:02:16 2018/7/1,19
0:02:16 2018/7/1,21
0:02:16 2018/7/1,22
0:02:16 2018/7/1,24
0:02:16 2018/7/1,25
0:02:16 2018/7/1,27
0:02:16 2018/7/1,28
0:02:16 2018/7/1,29
0:02:16 2018/7/1,32
0:02:16 2018/7/1,33
0:02:16 2018/7/1,34
0:02:16 2018/7/1,35
0:02:16 2018/7/1,36
0:02:16 2018/7/1,37
0:02:16 2018/7/1,37
0:02:16 2018/7/1,38
0:02:16 2018/7/1,40
0:02:16 2018/7/1,41
0:02:16 2018/7/1,42
0:02:16 2018/7/1,42
0:02:16 2018/7/1,43
0:02:16 2018/7/1,44
0:02:16 2018/7/1,44
0:02:16 2018/7/1,45
0:02:16 2018/7/1,48
0:02:16 2018/7/1,49
0:02:16 2018/7/1,50
0:02:16 2018/7/1,50
0:02:16 2018/7/1,50
0:02:16 2018/7/1,51
0:02:16 2018/7/1,51
0:02:16 2018/7/1,51
0:02:16 2018/7/1,52
0:02:16 2018/7/1,53
0:02:16 2018/7/1,53
0:02:16 2018/7/1,54
0:02:16 2018/7/1,54
0:02:16 2018/7/1,54
0:02:16 2018/7/1,55
0:02:16 2018/7/1,56
0:02:16 2018/7/1,56
0:02:16 2018/7/1,56
0:02:16 2018/7/1,56
0:02:16 2018/7/1,57
0:02:16 2018/7/1,57
0:02:16 2018/7/1,57
0:02:16 2018/7/1,58
0:02:16 2018/7/1,58
0:02:16 2018/7/1,58
0:02:16 2018/7/1,58
0:02:16 2018/7/1,59
0:02:16 2018/7/1,59
0:02:16 2018/7/1,60
0:02:16 2018/7/1,60
0:02:16 2018/7/1,60
0:02:16 2018/7/1,64
0:02:16 2018/7/1,67
0:02:16 2018/7/1,66
0:02:16 2018/7/1,64
0:02:16 2018/7/1,64
0:02:16 2018/7/1,64
0:02:16 2018/7/1,65
0:02:16 2018/7/1,64
0:02:16 2018/7/1,64
0:02:16 2018/7/1,68
0:02:16 2018/7/1,71
0:02:16 2018/7/1,71
0:02:16 2018/7/1,71
0:02:16 2018/7/1,71
0:02:16 2018/7/1,70
0:02:16 2018/7/1,69
0:02:16 2018/7/1,68
0:02:16 2018/7/1,66
0:02:16 2018/7/1,69
0:02:16 2018/7/1,81
0:02:16 2018/7/1,97
0:02:16 2018/7/1,92
0:02:16 2018/7/1,83
0:02:16 2018/7/1,85
0:02:16 2018/7/1,81
0:02:16 2018/7/1,69
0:02:16 2018/7/1,69
0:02:16 2018/7/1,84
0:02:16 2018/7/1,98
0:02:16 2018/7/1,83
0:02:16 2018/7/1,71
0:02:16 2018/7/1,76
0:02:16 2018/7/1,97
0:02:16 2018/7/1,119
0:02:16 2018/7/1,130
0:02:16 2018/7/1,99
0:02:16 2018/7/1,68
0:02:16 2018/7/1,64
0:02:16 2018/7/1,82
0:02:16 2018/7/1,131
0:02:16 2018/7/1,149
0:02:16 2018/7/1,116
0:02:16 2018/7/1,98
0:02:16 2018/7/1,92
0:02:16 2018/7/1,115
0:02:16 2018/7/1,150
0:02:16 2018/7/1,131
0:02:16 2018/7/1,92
0:02:16 2018/7/1,82
0:02:16 2018/7/1,98
0:02:16 2018/7/1,131
0:02:16 2018/7/1,129
0:02:16 2018/7/1,116
0:02:16 2018/7/1,105
0:02:16 2018/7/1,114
0:02:16 2018/7/1,118
0:02:16 2018/7/1,104
0:02:16 2018/7/1,99
0:02:16 2018/7/1,115
0:02:16 2018/7/1,129
0:02:16 2018/7/1,120
0:02:16 2018/7/1,108
0:02:16 2018/7/1,107
0:02:16 2018/7/1,118
0:02:16 2018/7/1,121
0:02:16 2018/7/1,123
0:02:16 2018/7/1,121
0:02:16 2018/7/1,119
0:02:16 2018/7/1,114
0:02:16 2018/7/1,119
0:02:16 2018/7/1,120
0:02:16 2018/7/1,160
0:02:16 2018/7/1,186
0:02:16 2018/7/1,135
0:02:16 2018/7/1,100
0:02:16 2018/7/1,116
0:02:16 2018/7/1,139
0:02:16 2018/7/1,144
0:02:16 2018/7/1,128
0:02:16 2018/7/1,109
0:02:16 2018/7/1,89
0:02:16 2018/7/1,80
0:02:16 2018/7/1,116
0:02:16 2018/7/1,162
0:02:16 2018/7/1,178
0:02:16 2018/7/1,168
0:02:16 2018/7/1,167
0:02:16 2018/7/1,156
0:02:16 2018/7/1,179
0:02:16 2018/7/1,230
0:02:16 2018/7/1,212
0:02:16 2018/7/1,162
0:02:16 2018/7/1,164
0:02:16 2018/7/1,157
0:02:16 2018/7/1,124
0:02:16 2018/7/1,131
0:02:16 2018/7/1,167
0:02:16 2018/7/1,179
0:02:16 2018/7/1,122
0:02:16 2018/7/1,65
0:02:16 2018/7/1,106
0:02:16 2018/7/1,171
0:02:16 2018/7/1,178
0:02:16 2018/7/1,131
0:02:16 2018/7/1,124
0:02:16 2018/7/1,176
0:02:16 2018/7/1,210
0:02:16 2018/7/1,193
0:02:16 2018/7/1,150
0:02:16 2018/7/1,96
0:02:16 2018/7/1,108
0:02:16 2018/7/1,145
0:02:16 2018/7/1,149
0:02:16 2018/7/1,128
0:02:16 2018/7/1,102
0:02:16 2018/7/1,90
0:02:16 2018/7/1,99
0:02:16 2018/7/1,121
0:02:16 2018/7/1,169
0:02:16 2018/7/1,192
0:02:16 2018/7/1,129
0:02:16 2018/7/1,97
0:02:16 2018/7/1,144
0:02:16 2018/7/1,183
0:02:16 2018/7/1,168
0:02:16 2018/7/1,129
0:02:16 2018/7/1,60
0:02:16 2018/7/1,38
0:02:16 2018/7/1,68
0:02:16 2018/7/1,83
0:02:16 2018/7/1,76
0:02:16 2018/7/1,85
0:02:16 2018/7/1,67
0:02:16 2018/7/1,57
0:02:16 2018/7/1,90
0:02:16 2018/7/1,120
0:02:16 2018/7/1,121
0:02:16 2018/7/1,112
0:02:16 2018/7/1,75
0:02:16 2018/7/1,20
0:02:16 2018/7/1,-6
0:02:16 2018/7/1,8
0:02:16 2018/7/1,41
0:02:16 2018/7/1,34
0:02:16 2018/7/1,65
0:02:16 2018/7/1,139
0:02:16 2018/7/1,118
0:02:16 2018/7/1,66
0:02:16 2018/7/1,81
0:02:16 2018/7/1,119
0:02:16 2018/7/1,115
0:02:16 2018/7/1,80
0:02:16 2018/7/1,102
0:02:16 2018/7/1,105
0:02:16 2018/7/1,77
0:02:16 2018/7/1,87
0:02:16 2018/7/1,100
0:02:16 2018/7/1,123
0:02:16 2018/7/1,156
0:02:16 2018/7/1,155
0:02:16 2018/7/1,132
0:02:16 2018/7/1,89
0:02:16 2018/7/1,97
0:02:16 2018/7/1,115
0:02:16 2018/7/1,77
0:02:16 2018/7/1,81
0:02:16 2018/7/1,130
0:02:16 2018/7/1,156
0:02:16 2018/7/1,144
0:02:16 2018/7/1,106
0:02:16 2018/7/1,84
0:02:16 2018/7/1,106
0:02:16 2018/7/1,119
0:02:16 2018/7/1,119
0:02:16 2018/7/1,122
0:02:16 2018/7/1,130
0:02:16 2018/7/1,74
0:02:16 2018/7/1,64
0:02:16 2018/7/1,171
0:02:16 2018/7/1,250
0:02:16 2018/7/1,139
0:02:16 2018/7/1,7
0:02:16 2018/7/1,19
0:02:16 2018/7/1,107
0:02:16 2018/7/1,130
0:02:16 2018/7/1,101
0:02:16 2018/7/1,109
0:02:16 2018/7/1,124
0:02:16 2018/7/1,116
0:02:16 2018/7/1,146
0:02:16 2018/7/1,202
0:02:16 2018/7/1,256
0:02:16 2018/7/1,242
0:02:16 2018/7/1,217
0:02:16 2018/7/1,178
0:02:16 2018/7/1,162
0:02:16 2018/7/1,194
0:02:16 2018/7/1,186
0:02:16 2018/7/1,162
0:02:16 2018/7/1,156
0:02:16 2018/7/1,195
0:02:16 2018/7/1,186
0:02:16 2018/7/1,91
0:02:16 2018/7/1,33
0:02:16 2018/7/1,87
0:02:16 2018/7/1,187
0:02:16 2018/7/1,321
0:02:16 2018/7/1,360
0:02:16 2018/7/1,256
0:02:16 2018/7/1,170
0:02:16 2018/7/1,241
0:02:16 2018/7/1,374
0:02:16 2018/7/1,375
0:02:16 2018/7/1,309
0:02:16 2018/7/1,227
0:02:16 2018/7/1,204
0:02:16 2018/7/1,242
0:02:16 2018/7/1,240
0:02:16 2018/7/1,193
0:02:16 2018/7/1,176
0:02:16 2018/7/1,272
0:02:16 2018/7/1,332
0:02:16 2018/7/1,278
0:02:16 2018/7/1,216
0:02:16 2018/7/1,215
0:02:16 2018/7/1,235
0:02:16 2018/7/1,229
0:02:16 2018/7/1,260
0:02:16 2018/7/1,338
0:02:16 2018/7/1,346
0:02:16 2018/7/1,282
0:02:16 2018/7/1,182
0:02:16 2018/7/1,145
0:02:16 2018/7/1,340
0:02:16 2018/7/1,578
0:02:16 2018/7/1,538
0:02:16 2018/7/1,371
0:02:16 2018/7/1,262
0:02:16 2018/7/1,277
0:02:16 2018/7/1,305
0:02:16 2018/7/1,321
0:02:16 2018/7/1,236
0:02:16 2018/7/1,186
0:02:16 2018/7/1,204
0:02:16 2018/7/1,244
0:02:16 2018/7/1,248
0:02:16 2018/7/1,201
0:02:16 2018/7/1,228
0:02:16 2018/7/1,361
0:02:16 2018/7/1,416
0:02:16 2018/7/1,396
0:02:16 2018/7/1,337
0:02:16 2018/7/1,260
0:02:16 2018/7/1,294
0:02:16 2018/7/1,429
0:02:16 2018/7/1,489
0:02:16 2018/7/1,328
0:02:16 2018/7/1,328
0:02:17 2018/7/1,122
0:02:17 2018/7/1,26
0:02:17 2018/7/1,55
0:02:17 2018/7/1,264
0:02:17 2018/7/1,407
0:02:17 2018/7/1,386
0:02:17 2018/7/1,316
0:02:17 2018/7/1,249
0:02:17 2018/7/1,203
0:02:17 2018/7/1,284
0:02:17 2018/7/1,374
0:02:17 2018/7/1,322
0:02:17 2018/7/1,393
0:02:17 2018/7/1,470
0:02:17 2018/7/1,368
0:02:17 2018/7/1,225
0:02:17 2018/7/1,236
0:02:17 2018/7/1,336
0:02:17 2018/7/1,412
0:02:17 2018/7/1,442
0:02:17 2018/7/1,328
0:02:17 2018/7/1,156
0:02:17 2018/7/1,85
0:02:17 2018/7/1,21
0:02:17 2018/7/1,163
0:02:17 2018/7/1,416
0:02:17 2018/7/1,380
0:02:17 2018/7/1,263
0:02:17 2018/7/1,304
0:02:17 2018/7/1,371
0:02:17 2018/7/1,363
0:02:17 2018/7/1,340
0:02:17 2018/7/1,342
0:02:17 2018/7/1,272
0:02:17 2018/7/1,165
0:02:17 2018/7/1,194
0:02:17 2018/7/1,217
0:02:17 2018/7/1,200
0:02:17 2018/7/1,197
0:02:17 2018/7/1,259
0:02:17 2018/7/1,379
0:02:17 2018/7/1,473
0:02:17 2018/7/1,563
0:02:17 2018/7/1,544
0:02:17 2018/7/1,359
0:02:17 2018/7/1,272
0:02:17 2018/7/1,268
0:02:17 2018/7/1,295
0:02:17 2018/7/1,253
0:02:17 2018/7/1,173
0:02:17 2018/7/1,113
0:02:17 2018/7/1,166
0:02:17 2018/7/1,208
0:02:17 2018/7/1,118
0:02:17 2018/7/1,101
0:02:17 2018/7/1,202
0:02:17 2018/7/1,292
0:02:17 2018/7/1,305
0:02:17 2018/7/1,236
0:02:17 2018/7/1,183
0:02:17 2018/7/1,177
0:02:17 2018/7/1,170
0:02:17 2018/7/1,172
0:02:17 2018/7/1,186
0:02:17 2018/7/1,198
0:02:17 2018/7/1,170
0:02:17 2018/7/1,123
0:02:17 2018/7/1,98
0:02:17 2018/7/1,145
0:02:17 2018/7/1,215
0:02:17 2018/7/1,195
0:02:17 2018/7/1,132
0:02:17 2018/7/1,73
0:02:17 2018/7/1,13
0:02:17 2018/7/1,33
0:02:17 2018/7/1,171
0:02:17 2018/7/1,215
0:02:17 2018/7/1,139
0:02:17 2018/7/1,103
0:02:17 2018/7/1,144
0:02:17 2018/7/1,236
0:02:17 2018/7/1,311
0:02:17 2018/7/1,322
0:02:17 2018/7/1,278
0:02:17 2018/7/1,235
0:02:17 2018/7/1,219
0:02:17 2018/7/1,231
0:02:17 2018/7/1,244
0:02:17 2018/7/1,218
0:02:17 2018/7/1,154
0:02:17 2018/7/1,58
0:02:17 2018/7/1,-33
0:02:17 2018/7/1,5
0:02:17 2018/7/1,100
0:02:17 2018/7/1,140
0:02:17 2018/7/1,122
0:02:17 2018/7/1,72
0:02:17 2018/7/1,1
0:02:17 2018/7/1,10
0:02:17 2018/7/1,105
0:02:17 2018/7/1,184
0:02:17 2018/7/1,185
0:02:17 2018/7/1,109
0:02:17 2018/7/1,-6
0:02:17 2018/7/1,-37
0:02:17 2018/7/1,-34
0:02:17 2018/7/1,-8
0:02:17 2018/7/1,-10
0:02:17 2018/7/1,-90
0:02:17 2018/7/1,-169
0:02:17 2018/7/1,-177
0:02:17 2018/7/1,-142
0:02:17 2018/7/1,-92
0:02:17 2018/7/1,-52
0:02:17 2018/7/1,-19
0:02:17 2018/7/1,-8
0:02:17 2018/7/1,-8
0:02:17 2018/7/1,43
0:02:17 2018/7/1,130
0:02:17 2018/7/1,195
0:02:17 2018/7/1,233
0:02:17 2018/7/1,231
0:02:17 2018/7/1,185
0:02:17 2018/7/1,145
0:02:17 2018/7/1,133
0:02:17 2018/7/1,125
0:02:17 2018/7/1,85
0:02:17 2018/7/1,51
0:02:17 2018/7/1,16
0:02:17 2018/7/1,-1
0:02:17 2018/7/1,55
0:02:17 2018/7/1,283
0:02:17 2018/7/1,568
0:02:17 2018/7/1,700
0:02:17 2018/7/1,728
0:02:17 2018/7/1,802
0:02:17 2018/7/1,933
0:02:17 2018/7/1,978
0:02:17 2018/7/1,892
0:02:17 2018/7/1,787
0:02:17 2018/7/1,708
0:02:17 2018/7/1,603
0:02:17 2018/7/1,504
0:02:17 2018/7/1,416
0:02:17 2018/7/1,299
0:02:17 2018/7/1,147
0:02:17 2018/7/1,-11
0:02:17 2018/7/1,-75
0:02:17 2018/7/1,-108
0:02:17 2018/7/1,-225
0:02:17 2018/7/1,-344
0:02:17 2018/7/1,-412
0:02:17 2018/7/1,-462
0:02:17 2018/7/1,-517
0:02:17 2018/7/1,-633
0:02:17 2018/7/1,-728
0:02:17 2018/7/1,-711
0:02:17 2018/7/1,-645
0:02:17 2018/7/1,-621
0:02:17 2018/7/1,-638
0:02:17 2018/7/1,-627
0:02:17 2018/7/1,-551
0:02:17 2018/7/1,-457
0:02:17 2018/7/1,-422
0:02:17 2018/7/1,-459
0:02:17 2018/7/1,-535
0:02:17 2018/7/1,-563
0:02:17 2018/7/1,-530
0:02:17 2018/7/1,-517
0:02:17 2018/7/1,-551
0:02:17 2018/7/1,-552
0:02:17 2018/7/1,-513
0:02:17 2018/7/1,-481
0:02:17 2018/7/1,-489
0:02:17 2018/7/1,-515
0:02:17 2018/7/1,-531
0:02:17 2018/7/1,-535
0:02:17 2018/7/1,-518
0:02:17 2018/7/1,-487
0:02:17 2018/7/1,-470
0:02:17 2018/7/1,-461
0:02:17 2018/7/1,-451
0:02:17 2018/7/1,-441
0:02:17 2018/7/1,-443
0:02:17 2018/7/1,-449
0:02:17 2018/7/1,-453
0:02:17 2018/7/1,-465
0:02:17 2018/7/1,-491
0:02:17 2018/7/1,-562
0:02:17 2018/7/1,-604
0:02:17 2018/7/1,-599
0:02:17 2018/7/1,-578
0:02:17 2018/7/1,-558
0:02:17 2018/7/1,-546
0:02:17 2018/7/1,-530
0:02:17 2018/7/1,-513
0:02:17 2018/7/1,-492
0:02:17 2018/7/1,-475
0:02:17 2018/7/1,-466
0:02:17 2018/7/1,-452
0:02:17 2018/7/1,-434
0:02:17 2018/7/1,-417
0:02:17 2018/7/1,-397
0:02:17 2018/7/1,-380
0:02:17 2018/7/1,-364
0:02:17 2018/7/1,-348
0:02:17 2018/7/1,-332
0:02:17 2018/7/1,-317
0:02:17 2018/7/1,-305
0:02:17 2018/7/1,-292
0:02:17 2018/7/1,-278
0:02:17 2018/7/1,-265
0:02:17 2018/7/1,-252
0:02:17 2018/7/1,-242
0:02:17 2018/7/1,-230
0:02:17 2018/7/1,-218
0:02:17 2018/7/1,-209
0:02:17 2018/7/1,-198
0:02:17 2018/7/1,-188
0:02:17 2018/7/1,-179
0:02:17 2018/7/1,-169
0:02:17 2018/7/1,-162
0:02:17 2018/7/1,-152
0:02:17 2018/7/1,-145
0:02:17 2018/7/1,-136
0:02:17 2018/7/1,-130
0:02:17 2018/7/1,-122
0:02:17 2018/7/1,-116
0:02:17 2018/7/1,-108
0:02:17 2018/7/1,-103
0:02:17 2018/7/1,-97
0:02:17 2018/7/1,-90
0:02:17 2018/7/1,-85
0:02:17 2018/7/1,-78
0:02:17 2018/7/1,-73
0:02:17 2018/7/1,-68
0:02:17 2018/7/1,-62
0:02:17 2018/7/1,-58
0:02:17 2018/7/1,-54
0:02:17 2018/7/1,-49
0:02:17 2018/7/1,-44
0:02:17 2018/7/1,-40
0:02:17 2018/7/1,-36
0:02:17 2018/7/1,-34
0:02:17 2018/7/1,-28
0:02:17 2018/7/1,-25
0:02:17 2018/7/1,-22
0:02:17 2018/7/1,-19
0:02:17 2018/7/1,-17
0:02:17 2018/7/1,-12
0:02:17 2018/7/1,-9
0:02:17 2018/7/1,-7
0:02:17 2018/7/1,-4
0:02:17 2018/7/1,-2
0:02:17 2018/7/1,1
0:02:17 2018/7/1,3
0:02:17 2018/7/1,5
0:02:17 2018/7/1,8
0:02:17 2018/7/1,10
0:02:17 2018/7/1,12
0:02:17 2018/7/1,16
0:02:17 2018/7/1,18
0:02:17 2018/7/1,21
0:02:17 2018/7/1,23
0:02:17 2018/7/1,25
0:02:17 2018/7/1,28
0:02:17 2018/7/1,29
0:02:17 2018/7/1,29
0:02:17 2018/7/1,33
0:02:17 2018/7/1,39
0:02:17 2018/7/1,51
0:02:17 2018/7/1,61
0:02:17 2018/7/1,55
0:02:17 2018/7/1,50
0:02:17 2018/7/1,54
0:02:17 2018/7/1,64
0:02:17 2018/7/1,61
0:02:17 2018/7/1,51
0:02:17 2018/7/1,44
0:02:17 2018/7/1,54
0:02:17 2018/7/1,70
0:02:17 2018/7/1,81
0:02:17 2018/7/1,76
0:02:17 2018/7/1,75
0:02:17 2018/7/1,84
0:02:17 2018/7/1,108
0:02:17 2018/7/1,139
0:02:17 2018/7/1,144
0:02:17 2018/7/1,133
0:02:17 2018/7/1,125
0:02:17 2018/7/1,131
0:02:17 2018/7/1,147
0:02:17 2018/7/1,178
0:02:17 2018/7/1,210
0:02:17 2018/7/1,219
0:02:17 2018/7/1,212
0:02:17 2018/7/1,200
0:02:17 2018/7/1,208
0:02:17 2018/7/1,234
0:02:17 2018/7/1,258
0:02:17 2018/7/1,266
0:02:17 2018/7/1,276
0:02:17 2018/7/1,285
0:02:17 2018/7/1,298
0:02:17 2018/7/1,309
0:02:17 2018/7/1,313
0:02:17 2018/7/1,314
0:02:17 2018/7/1,312
0:02:17 2018/7/1,331
0:02:17 2018/7/1,365
0:02:17 2018/7/1,396
0:02:17 2018/7/1,425
0:02:17 2018/7/1,443
0:02:17 2018/7/1,437
0:02:17 2018/7/1,426
0:02:17 2018/7/1,439
0:02:17 2018/7/1,457
0:02:17 2018/7/1,461
0:02:17 2018/7/1,461
0:02:17 2018/7/1,470
0:02:17 2018/7/1,477
0:02:17 2018/7/1,474
0:02:17 2018/7/1,484
0:02:17 2018/7/1,513
0:02:17 2018/7/1,549
0:02:17 2018/7/1,580
0:02:17 2018/7/1,596
0:02:17 2018/7/1,608
0:02:17 2018/7/1,640
0:02:17 2018/7/1,680
0:02:17 2018/7/1,712
0:02:17 2018/7/1,723
0:02:17 2018/7/1,739
0:02:17 2018/7/1,775
0:02:17 2018/7/1,819
0:02:17 2018/7/1,839
0:02:17 2018/7/1,825
0:02:17 2018/7/1,807
0:02:17 2018/7/1,811
0:02:17 2018/7/1,823
0:02:17 2018/7/1,823
0:02:17 2018/7/1,812
0:02:17 2018/7/1,790
0:02:17 2018/7/1,762
0:02:17 2018/7/1,756
0:02:17 2018/7/1,781
0:02:17 2018/7/1,825
0:02:17 2018/7/1,845
0:02:17 2018/7/1,824
0:02:17 2018/7/1,787
0:02:17 2018/7/1,771
0:02:17 2018/7/1,764
0:02:17 2018/7/1,736
0:02:17 2018/7/1,695
0:02:17 2018/7/1,652
0:02:17 2018/7/1,620
0:02:17 2018/7/1,609
0:02:17 2018/7/1,609
0:02:17 2018/7/1,616
0:02:17 2018/7/1,611
0:02:17 2018/7/1,582
0:02:17 2018/7/1,579
0:02:17 2018/7/1,602
0:02:17 2018/7/1,613
0:02:17 2018/7/1,609
0:02:17 2018/7/1,613
0:02:17 2018/7/1,634
0:02:17 2018/7/1,652
0:02:17 2018/7/1,645
